TIME,VALUE
1702912915312,2187
1702912915332,2189
1702912915352,2190
1702912915372,2189
1702912915392,2187
1702912915412,2188
1702912915432,2189
1702912915452,2186
1702912915472,2190
1702912915492,2189
1702912915512,2190
1702912915532,2191
1702912915552,2190
1702912915572,2176
1702912915592,2192
1702912915612,2190
1702912915632,2203
1702912915652,2187
1702912915672,2175
1702912915692,2182
1702912915712,2179
1702912915732,2178
1702912915752,2180
1702912915772,2195
1702912915792,2178
1702912915812,2190
1702912915832,2160
1702912915852,2179
1702912915872,2179
1702912915892,2182
1702912915912,2190
1702912915932,2187
1702912915952,2190
1702912915972,2188
1702912915992,2208
1702912916012,2185
1702912916032,2192
1702912916052,2189
1702912916072,2191
1702912916092,2192
1702912916112,2190
1702912916132,2190
1702912916152,2187
1702912916172,2190
1702912916192,2205
1702912916212,2189
1702912916232,2190
1702912916252,2189
1702912916272,2191
1702912916292,2189
1702912916312,2189
1702912916332,2190
1702912916352,2186
1702912916372,2189
1702912916392,2160
1702912916412,2187
1702912916432,2190
1702912916452,2189
1702912916472,2189
1702912916492,2190
1702912916512,2190
1702912916532,2189
1702912916552,2189
1702912916572,2187
1702912916592,2186
1702912916612,2179
1702912916632,2187
1702912916652,2190
1702912916672,2197
1702912916692,2177
1702912916712,2179
1702912916732,2179
1702912916752,2179
1702912916772,2183
1702912916792,2179
1702912916812,2205
1702912916832,2191
1702912916852,2192
1702912916872,2187
1702912916892,2187
1702912916912,2175
1702912916932,2192
1702912916952,2189
1702912916972,2190
1702912916992,2191
1702912917012,2192
1702912917032,2187
1702912917052,2183
1702912917072,2186
1702912917092,2192
1702912917112,2190
1702912917132,2187
1702912917152,2189
1702912917172,2192
1702912917192,2186
1702912917212,2183
1702912917232,2187
1702912917252,2189
1702912917272,2191
1702912917292,2190
1702912917312,2192
1702912917332,2190
1702912917352,2189
1702912917372,2188
1702912917392,2186
1702912917412,2178
1702912917432,2196
1702912917452,2183
1702912917472,2188
1702912917492,2191
1702912917512,2190
1702912917532,2190
1702912917552,2187
1702912917572,2189
1702912917592,2189
1702912917612,2183
1702912917632,2189
1702912917652,2192
1702912917672,2188
1702912917692,2180
1702912917712,2178
1702912917732,2175
1702912917752,2179
1702912917772,2179
1702912917792,2179
1702912917812,2192
1702912917832,2192
1702912917852,2190
1702912917872,2186
1702912917892,2192
1702912917912,2185
1702912917932,2187
1702912917952,2191
1702912917972,2191
1702912917992,2187
1702912918012,2189
1702912918032,2190
1702912918052,2201
1702912918072,2191
1702912918092,2188
1702912918112,2192
1702912918132,2188
1702912918152,2191
1702912918172,2189
1702912918192,2191
1702912918212,2185
1702912918232,2171
1702912918252,2192
1702912918272,2191
1702912918292,2187
1702912918312,2190
1702912918332,2190
1702912918352,2192
1702912918372,2183
1702912918392,2178
1702912918412,2180
1702912918432,2182
1702912918452,2176
1702912918472,2181
1702912918492,2179
1702912918512,2177
1702912918532,2178
1702912918552,2175
1702912918572,2192
1702912918592,2187
1702912918612,2187
1702912918632,2183
1702912918652,2194
1702912918672,2186
1702912918692,2188
1702912918712,2180
1702912918732,2185
1702912918752,2185
1702912918772,2177
1702912918792,2178
1702912918812,2185
1702912918832,2192
1702912918852,2199
1702912918872,2189
1702912918892,2192
1702912918912,2179
1702912918932,2189
1702912918952,2191
1702912918972,2191
1702912918992,2187
1702912919012,2191
1702912919032,2189
1702912919052,2174
1702912919072,2183
1702912919092,2187
1702912919112,2189
1702912919132,2191
1702912919152,2187
1702912919172,2187
1702912919192,2189
1702912919212,2189
1702912919232,2189
1702912919252,2189
1702912919272,2183
1702912919292,2187
1702912919312,2190
1702912919332,2189
1702912919352,2189
1702912919372,2188
1702912919392,2189
1702912919412,2189
1702912919432,2189
1702912919452,2189
1702912919472,2202
1702912919492,2190
1702912919512,2187
1702912919532,2187
1702912919552,2185
1702912919572,2190
1702912919592,2189
1702912919612,2187
1702912919632,2192
1702912919652,2189
1702912919672,2158
1702912919692,2179
1702912919712,2178
1702912919732,2181
1702912919752,2179
1702912919772,2178
1702912919792,2178
1702912919812,2192
